wav_filename,wav_filesize,transcript,confidence_level
./all_wav/Tehran_YekTehranDoa14_86.wav,97028,انسانی که بندگی را,0.88744676
./all_wav/Tehran_YekTehranDoa14_87.wav,74628,بندگان خداوند,0.92755729
./all_wav/Tehran_YekTehranDoa14_88.wav,102756,کسانی هستند که بر روی زمین,0.92755729
./all_wav/Tehran_YekTehranDoa14_90.wav,72772,اینک این منم,0.92755729
./all_wav/Tehran_YekTehranDoa14_93.wav,74340,سلام به بندگان,0.92473346
./all_wav/Tehran_YekTehranDoa14_95.wav,79588,لحظه دیدار,0.92755729
./all_wav/Tehran_YekTehranDoa15_10.wav,118020,در شانزدهمین روز از اردیبهشت ماه,0.84017974
./all_wav/Tehran_YekTehranDoa15_108.wav,54756,چه بهتر,0.80144238
./all_wav/Tehran_YekTehranDoa15_11.wav,101924,یازدهمین روز از ماه مبارک,0.92755729
./all_wav/Tehran_YekTehranDoa15_110.wav,98532,با کدام خویش الت کنیم,0.84751379
./all_wav/Tehran_YekTehranDoa15_112.wav,81732,خداوند را بخوانید,0.81484461
./all_wav/Tehran_YekTehranDoa15_114.wav,124036,فتح الفتوح خواندن هایی است که به طور حرفه ای,0.80243856
./all_wav/Tehran_YekTehranDoa15_115.wav,81284,حجابت را در پی دارد,0.80813646
./all_wav/Tehran_YekTehranDoa15_116.wav,103332,چرا که امام عصر علیه السلام,0.90339226
./all_wav/Tehran_YekTehranDoa15_118.wav,68996,کتاب شیعیان,0.92509359
./all_wav/Tehran_YekTehranDoa15_119.wav,223204,این مهم را مرحوم فرمودند حضرت فرمود دعای افتتاح,0.87541562
./all_wav/Tehran_YekTehranDoa15_12.wav,67780,آرزوی قبولی,0.92755729
./all_wav/Tehran_YekTehranDoa15_120.wav,105092,امام زمان علیه السلام ساده,0.86132944
./all_wav/Tehran_YekTehranDoa15_124.wav,73892,چرا نباید,0.92755729
./all_wav/Tehran_YekTehranDoa15_127.wav,315780,مناسبت یک ماهه درباره امام زمان مناسب به سمت باغ دعای حصار,0.83992481
./all_wav/Tehran_YekTehranDoa15_13.wav,61924,طاعات و عبادات,0.92755729
./all_wav/Tehran_YekTehranDoa15_130.wav,77764,۳۱ تهران دعا,0.92755729
./all_wav/Tehran_YekTehranDoa15_132.wav,78212,رمضان,0.92755729
./all_wav/Tehran_YekTehranDoa15_136.wav,72228,در این خصوص شده است,0.85555494
./all_wav/Tehran_YekTehranDoa15_139.wav,98916,بازخوانی ترجمه ادبی,0.90797931
./all_wav/Tehran_YekTehranDoa15_140.wav,369412,به قلم سید مهدی شجاعی,0.81545722
./all_wav/Tehran_YekTehranDoa15_143.wav,128900,برگر در اجابت خواسته هایم,0.80112135
./all_wav/Tehran_YekTehranDoa15_144.wav,70724,تعمیر کنیم,0.80199736
./all_wav/Tehran_YekTehranDoa15_146.wav,94244,زبان گل میگشایم,0.79082316
./all_wav/Tehran_YekTehranDoa15_155.wav,90532,زیرا از نگاه تو,0.92755729
./all_wav/Tehran_YekTehranDoa15_157.wav,54052,خدایا,0.92755729
./all_wav/Tehran_YekTehranDoa15_158.wav,175492,من مولایی به مهربانی و شکیبایی تو,0.91931283
./all_wav/Tehran_YekTehranDoa15_161.wav,106692,نسبت به یک بنده زبان,0.89210111
./all_wav/Tehran_YekTehranDoa15_164.wav,118116,مهربانی تو قصه غریبی,0.83493108
./all_wav/Tehran_YekTehranDoa15_165.wav,54052,کدام,0.92755729
./all_wav/Tehran_YekTehranDoa15_166.wav,87460,تو مرا صدا می کنی,0.92755729
./all_wav/Tehran_YekTehranDoa15_170.wav,144420,تو به سوی من دست محبت دراز می کنی,0.90233397
./all_wav/Tehran_YekTehranDoa15_172.wav,54820,ولی من,0.92755729
./all_wav/Tehran_YekTehranDoa15_173.wav,85220,به تو پشت می کنم,0.92755729
./all_wav/Tehran_YekTehranDoa15_175.wav,91268,تو با همه عظمت,0.9184913
./all_wav/Tehran_YekTehranDoa15_176.wav,74468,به سوی من میام,0.81005132
./all_wav/Tehran_YekTehranDoa15_177.wav,74500,و دوستی,0.88136601
./all_wav/Tehran_YekTehranDoa15_178.wav,52932,ولی من,0.92755729
./all_wav/Tehran_YekTehranDoa15_179.wav,88964,با همه حقارت م,0.83219945
./all_wav/Tehran_YekTehranDoa15_185.wav,119940,که همه این زشتی ها و پستی ها,0.83888721
./all_wav/Tehran_YekTehranDoa15_188.wav,118404,مانع لطف و احسان تو,0.85964119
./all_wav/Tehran_YekTehranDoa15_19.wav,288324,آب و جارو کن کوچه دلت‌را و مهیا آغاز شد و تماشای تو,0.80408615
./all_wav/Tehran_YekTehranDoa15_193.wav,66052,پس ای خدا,0.92755729
./all_wav/Tehran_YekTehranDoa15_194.wav,93956,بر این بنده نادانم,0.79921854
./all_wav/Tehran_YekTehranDoa15_197.wav,91300,ما در مقابل جهان هستی,0.8408611999999999
./all_wav/Tehran_YekTehranDoa15_199.wav,150116,باران طراوت بخش فضل و احسان,0.88370889
./all_wav/Tehran_YekTehranDoa15_200.wav,120548,برک بیرستان نادانی او,0.88903403
./all_wav/Tehran_YekTehranDoa15_205.wav,93220,ما حاجت هایی که از خدا,0.92062759
./all_wav/Tehran_YekTehranDoa15_21.wav,110692,لحظه وصال نزدیک است,0.91939449
./all_wav/Tehran_YekTehranDoa15_213.wav,76196,ما ناراحت,0.92755729
./all_wav/Tehran_YekTehranDoa15_214.wav,60484,پنبه ریز,0.92755729
./all_wav/Tehran_YekTehranDoa15_215.wav,85188,و گاهی اوقات,0.92755729
./all_wav/Tehran_YekTehranDoa15_218.wav,82724,حقیقت آشنا,0.92734337
./all_wav/Tehran_YekTehranDoa15_219.wav,98884,مادر دعاهامو,0.79593718
./all_wav/Tehran_YekTehranDoa15_223.wav,76132,یا اجابت نمیشه,0.81449103
./all_wav/Tehran_YekTehranDoa15_225.wav,73956,زیر حاجتم داد,0.79732662
./all_wav/Tehran_YekTehranDoa15_227.wav,98244,من میام از روی نادانی,0.84359044
./all_wav/Tehran_YekTehranDoa15_229.wav,71268,خبر ندارم,0.92755729
./all_wav/Tehran_YekTehranDoa15_230.wav,61380,شروع می کنم,0.90839618
./all_wav/Tehran_YekTehranDoa15_231.wav,80228,کتاب کردن خداوند,0.7960183000000001
./all_wav/Tehran_YekTehranDoa15_233.wav,69764,گله گذاری,0.85767555
./all_wav/Tehran_YekTehranDoa15_236.wav,133284,حاجت من را ندادی حاجت دیگری را داد,0.81572294
./all_wav/Tehran_YekTehranDoa15_243.wav,167844,او برای من صلاه من متوجه نیستم به عواقب,0.87833738
./all_wav/Tehran_YekTehranDoa15_244.wav,74980,خدا تا آگاه,0.80120736
./all_wav/Tehran_YekTehranDoa15_245.wav,96164,دانایی به عواقب مو,0.83885634
./all_wav/Tehran_YekTehranDoa15_248.wav,164228,از آینده خبر داری بر اساس مصلحت,0.92755735
./all_wav/Tehran_YekTehranDoa15_251.wav,104228,مصلحت خودم را نمیدانم,0.8529138
./all_wav/Tehran_YekTehranDoa15_252.wav,234212,مثل بچه ای که هیچ خبر از هیچ جا نداره اصرار می کنه به پدر و مادرش من اینو می خوام,0.79807609
./all_wav/Tehran_YekTehranDoa15_259.wav,66404,صبور,0.90145808
./all_wav/Tehran_YekTehranDoa15_267.wav,102756,اینقدر کارهای زیبا انجام,0.79425466
./all_wav/Tehran_YekTehranDoa15_27.wav,86148,به سوی روشنایی,0.92755729
./all_wav/Tehran_YekTehranDoa15_277.wav,95588,شب و روزهای ماه رمضان,0.82197034
./all_wav/Tehran_YekTehranDoa15_278.wav,60996,بتوانیم,0.92755729
./all_wav/Tehran_YekTehranDoa15_279.wav,79364,مناسبی با خدا,0.92755729
./all_wav/Tehran_YekTehranDoa15_284.wav,87908,در لحظه لحظه انتظار,0.86670041
./all_wav/Tehran_YekTehranDoa15_285.wav,51300,در نفت,0.82738698
./all_wav/Tehran_YekTehranDoa15_286.wav,85956,به نفس در کما,0.87723964
./all_wav/Tehran_YekTehranDoa15_288.wav,77604,با دعای افتتاح,0.92755729
./all_wav/Tehran_YekTehranDoa15_29.wav,100100,در را که می گشایی,0.79381788
./all_wav/Tehran_YekTehranDoa15_292.wav,335108,در بهار رحمت و مغفرت,0.84141701
./all_wav/Tehran_YekTehranDoa15_293.wav,100644,لحظه های خلوت تمنا,0.87847745
./all_wav/Tehran_YekTehranDoa15_294.wav,110020,شانه خالی کنیم از بار گناه,0.92495197
./all_wav/Tehran_YekTehranDoa15_295.wav,103684,مدل سبک داریم دو دست تو,0.82620627
./all_wav/Tehran_YekTehranDoa15_30.wav,176228,عطر دل انگیز دعا می‌پیچد در مشام دل,0.90277666
./all_wav/Tehran_YekTehranDoa15_300.wav,137636,قطار به سمت آسمان تمنا,0.8199293
./all_wav/Tehran_YekTehranDoa15_306.wav,94660,من مولایی آقا,0.90618128
./all_wav/Tehran_YekTehranDoa15_307.wav,64452,سرپرستی,0.8139919
./all_wav/Tehran_YekTehranDoa15_311.wav,89764,عبد و بنده لعین,0.84212464
./all_wav/Tehran_YekTehranDoa15_313.wav,69796,این همه گناه از,0.85776544
./all_wav/Tehran_YekTehranDoa15_323.wav,126948,چقدر آیات کریمه قرآن ای خدا,0.80352449
./all_wav/Tehran_YekTehranDoa15_324.wav,60932,باران خواننده,0.92755729
./all_wav/Tehran_YekTehranDoa15_325.wav,83332,یا عبادی الذین,0.92755729
./all_wav/Tehran_YekTehranDoa15_328.wav,159556,چقدر من و شما را صدا زده ادعونی استجب لکم,0.92755729
./all_wav/Tehran_YekTehranDoa15_329.wav,108868,مرا بخوانید من شما را,0.92755729
./all_wav/Tehran_YekTehranDoa15_331.wav,124292,چقدر شبهای جمعه خدای منان,0.82422459
./all_wav/Tehran_YekTehranDoa15_332.wav,122756,فرشته ایران آفریده تا به صبح,0.87809604
./all_wav/Tehran_YekTehranDoa15_333.wav,60772,من و شما,0.92755729
./all_wav/Tehran_YekTehranDoa15_336.wav,64964,آیا توبه,0.92755729
./all_wav/Tehran_YekTehranDoa15_342.wav,92164,خدایا تو به من محبت,0.81887847
./all_wav/Tehran_YekTehranDoa15_350.wav,127652,در عین حال همه بدی های من,0.92755735
./all_wav/Tehran_YekTehranDoa15_351.wav,107236,مانع نمی شود از رحمت,0.7907365
./all_wav/Tehran_YekTehranDoa15_354.wav,108644,از تفضل و فزون بخشی,0.83266699
./all_wav/Tehran_YekTehranDoa15_355.wav,107172,به خاطر جود و بذل و,0.87670249
./all_wav/Tehran_YekTehranDoa15_362.wav,51940,گویا,0.92755729
./all_wav/Tehran_YekTehranDoa15_365.wav,108068,من بر تو منت دارم تو بر من,0.79702401
./all_wav/Tehran_YekTehranDoa15_367.wav,72740,این هم یک فراز,0.92755729
./all_wav/Tehran_YekTehranDoa15_375.wav,331876,دعای افتتاح,0.92755729
./all_wav/Tehran_YekTehranDoa15_377.wav,64772,دری بگشایم,0.87279409
./all_wav/Tehran_YekTehranDoa15_379.wav,78564,آفتاب پشت ابر,0.92755729
./all_wav/Tehran_YekTehranDoa15_388.wav,87492,لحظه لحظه انتظار,0.91634136
./all_wav/Tehran_YekTehranDoa15_389.wav,110788,در نفس به نفس در کمال خدا,0.81405383
./all_wav/Tehran_YekTehranDoa15_390.wav,109764,با دعای افتتاح است که می توان,0.80316609
./all_wav/Tehran_YekTehranDoa15_392.wav,144932,تلاوت تمنای طلوع ظهور,0.82859308
./all_wav/Tehran_YekTehranDoa15_393.wav,114436,تلاوت دعایی که افتتاح است,0.89397925
./all_wav/Tehran_YekTehranDoa15_394.wav,64484,دری بگشایم,0.92755729
./all_wav/Tehran_YekTehranDoa15_395.wav,83204,سمتا آسمان نیا,0.84456992
./all_wav/Tehran_YekTehranDoa15_40.wav,205252,بگشای دری که در گشاینده تویی,0.92755729
./all_wav/Tehran_YekTehranDoa15_402.wav,94724,به خاطر جرمی مجازات,0.92755729
./all_wav/Tehran_YekTehranDoa15_422.wav,124516,نرم نرمک می شکفد سپیده و صبح,0.87486851
./all_wav/Tehran_YekTehranDoa15_424.wav,169252,او احدی را میان خویش و امام عصر علیه السلام,0.84933567
./all_wav/Tehran_YekTehranDoa15_426.wav,82148,عهد همه بشکستم,0.92755729
./all_wav/Tehran_YekTehranDoa15_427.wav,85508,بعد از تو روا باشد,0.92755729
./all_wav/Tehran_YekTehranDoa15_428.wav,75492,نقض همه پی,0.84470493
./all_wav/Tehran_YekTehranDoa15_43.wav,84164,من در دهی,0.83281946
./all_wav/Tehran_YekTehranDoa15_430.wav,88292,صبورانه می‌کوشم,0.91862416
./all_wav/Tehran_YekTehranDoa15_431.wav,168932,تا در برابر پیام پیامبر بار امام قائم بخیر,0.80647123
./all_wav/Tehran_YekTehranDoa15_434.wav,103236,تاوان بی کلام های نورانی,0.85299981
./all_wav/Tehran_YekTehranDoa15_438.wav,72772,کلمه طیبه,0.91524136
./all_wav/Tehran_YekTehranDoa15_440.wav,150436,در آستانه شهر,0.88741022
./all_wav/Tehran_YekTehranDoa15_441.wav,145220,خوبان همه در انتظار صبح پرفروش,0.8417089
./all_wav/Tehran_YekTehranDoa15_442.wav,319684,نشسته ام,0.85461152
./all_wav/Tehran_YekTehranDoa15_451.wav,261924,آستانه شهر,0.90139341
./all_wav/Tehran_YekTehranDoa15_453.wav,207972,بسم الله الرحمن الرحیم,0.92755729
./all_wav/Tehran_YekTehranDoa15_459.wav,142340,ماه مبارک رمضان با رادیو ترتیل,0.89163905
./all_wav/Tehran_YekTehranDoa15_46.wav,98692,آنها همه فامیل,0.80048233
./all_wav/Tehran_YekTehranDoa15_464.wav,167716,پخش همزمان رادیو ترتیل از ایران صدا,0.92284548
./all_wav/Tehran_YekTehranDoa15_469.wav,258692,رادیو ترتیل,0.92755729
./all_wav/Tehran_YekTehranDoa15_47.wav,73828,پاینده تویی,0.91661739
./all_wav/Tehran_YekTehranDoa15_476.wav,246852,ساعت ۳۰ دقیقه بامداد اینجا تهران است که جمهوری اسلامی ایران رادیاتور,0.80190271
./all_wav/Tehran_YekTehranDoa15_478.wav,256612,بسم الله الرحمن الرحیم با صلوات بر محمد و آل محمد و با عرض سلام خدمت شما خوانندگان محترم خبر,0.91647643
./all_wav/Tehran_YekTehranDoa15_54.wav,143044,ویژه برنامه به مناسبت خدایی ترین روزهای سال,0.86689425
./all_wav/Tehran_YekTehranDoa15_56.wav,393508,شبکه رادیویی تهران,0.92755729
./all_wav/Tehran_YekTehranDoa15_57.wav,182148,سلام به بندگان مومن خدا که خویشتن خویش را به نور می سپارم,0.86292392
./all_wav/Tehran_YekTehranDoa15_58.wav,115332,راهنمایی و,0.80592203
./all_wav/Tehran_YekTehranDoa15_60.wav,140420,دل و دیده به طوفان باطل برانداز حق داد,0.82016802
./all_wav/Tehran_YekTehranDoa15_62.wav,126052,در پی تابش انبار خورشید پی بردند,0.83155167
./all_wav/Tehran_YekTehranDoa15_63.wav,143332,دست یافتن به معدن سخاوت هدایت,0.83672649
./all_wav/Tehran_YekTehranDoa15_68.wav,107396,سینه خویش را خورشیدی سازند,0.8286829
./all_wav/Tehran_YekTehranDoa15_69.wav,102884,اجزا وجودشان را به نور,0.84342778
./all_wav/Tehran_YekTehranDoa15_72.wav,235492,سلام به بندگان مومن خدای رحمان,0.9236055000000001
./all_wav/Tehran_YekTehranDoa15_75.wav,67812,نیاز مبرمی,0.92755729
./all_wav/Tehran_YekTehranDoa15_77.wav,91908,خورشید عبادت,0.79981983
./all_wav/Tehran_YekTehranDoa15_79.wav,119524,لحظه دیدار,0.92755729
./all_wav/Tehran_YekTehranDoa15_88.wav,55204,دیوانه,0.91925818
./all_wav/Tehran_YekTehranDoa15_9.wav,188100,سلام صبحتون بخیر از شبکه رادیویی تهران با شماره,0.81641519
./all_wav/Tehran_YekTehranDoa16_101.wav,78340,خبری که مومنان را,0.92755729
./all_wav/Tehran_YekTehranDoa16_102.wav,127460,خبری که خستگان را و منتظران را,0.88174725
./all_wav/Tehran_YekTehranDoa16_104.wav,129764,خوش در روز عید و صحبت باغ و بهار,0.81913149
./all_wav/Tehran_YekTehranDoa16_106.wav,90724,سبب انتظار,0.89606369
./all_wav/Tehran_YekTehranDoa16_118.wav,113412,تا در تمام لحظه ها دری بگشایی,0.79974037
./all_wav/Tehran_YekTehranDoa16_119.wav,97956,با خدای خویش الت کنیم,0.82704353
./all_wav/Tehran_YekTehranDoa16_121.wav,81508,خداوند را بخوانید,0.8006525
./all_wav/Tehran_YekTehranDoa16_123.wav,124004,فتح الفتوح خواندن هایی است که به طور حرفه ای,0.86799145
./all_wav/Tehran_YekTehranDoa16_125.wav,103204,چرا که امام عصر علیه السلام,0.92755729
./all_wav/Tehran_YekTehranDoa16_127.wav,68804,کتاب شیعیان,0.92755729
./all_wav/Tehran_YekTehranDoa16_128.wav,222852,این مهم را مرحوم فرمودند حضرت فرمود دعای افتتاح,0.85099101
./all_wav/Tehran_YekTehranDoa16_130.wav,76036,وام,0.84069902
./all_wav/Tehran_YekTehranDoa16_134.wav,71844,چرا نباید,0.92755729
./all_wav/Tehran_YekTehranDoa16_137.wav,312196,مناسبت یک ماه درباره امام زمان می گفتی تا به سمت باغ دعای افطار,0.79880822
./all_wav/Tehran_YekTehranDoa16_140.wav,77508,۳۱ تهران دعا,0.92755729
./all_wav/Tehran_YekTehranDoa16_146.wav,72068,بهترین گشوده شده است,0.8297199000000001
./all_wav/Tehran_YekTehranDoa16_147.wav,96228,همه دعوتیم برای میهمان,0.8123225000000001
./all_wav/Tehran_YekTehranDoa16_149.wav,98916,بازخوانی ترجمه ادبی,0.83656722
./all_wav/Tehran_YekTehranDoa16_15.wav,164292,با افتخار تا ساعت ۱۴ با بخش صبح,0.8091866999999999
./all_wav/Tehran_YekTehranDoa16_150.wav,132836,به قلم سید مهدی شجاعی,0.84534919
./all_wav/Tehran_YekTehranDoa16_152.wav,247332,الله,0.92755729
./all_wav/Tehran_YekTehranDoa16_153.wav,53508,خدایا,0.92755729
./all_wav/Tehran_YekTehranDoa16_159.wav,135076,هدایتگر به سوی صلاح و فلاح,0.79309648
./all_wav/Tehran_YekTehranDoa16_160.wav,50180,و من,0.92755729
./all_wav/Tehran_YekTehranDoa16_162.wav,117252,بخشش و مهربانی,0.81606793
./all_wav/Tehran_YekTehranDoa16_163.wav,70500,تو از همه,0.88581657
./all_wav/Tehran_YekTehranDoa16_166.wav,111588,از همه ی کیفر دهندگان,0.92755729
./all_wav/Tehran_YekTehranDoa16_168.wav,121124,در بلندای کبریا و عظمت,0.84133595
./all_wav/Tehran_YekTehranDoa16_177.wav,56100,صدای,0.92755729
./all_wav/Tehran_YekTehranDoa16_180.wav,85796,و از تو تمنا,0.86289966
./all_wav/Tehran_YekTehranDoa16_186.wav,122692,پذیرنده مهربانی,0.79135418
./all_wav/Tehran_YekTehranDoa16_188.wav,79460,و از من درگذر,0.86684799
./all_wav/Tehran_YekTehranDoa16_191.wav,117284,چه بسیار غم ها که از دلم,0.88845623
./all_wav/Tehran_YekTehranDoa16_193.wav,143556,بسیار نگرانی ها و اندوه ها,0.9089244000000001
./all_wav/Tehran_YekTehranDoa16_194.wav,66500,از وجودم,0.83015192
./all_wav/Tehran_YekTehranDoa16_198.wav,147620,بسیار لطف ها و مهربانی ها,0.89167005
./all_wav/Tehran_YekTehranDoa16_2.wav,151716,به نام خداوند لطیف و مهربان خالق باران,0.84159625
./all_wav/Tehran_YekTehranDoa16_20.wav,50052,بخش,0.92755729
./all_wav/Tehran_YekTehranDoa16_200.wav,80100,و چه بسیار,0.92755729
./all_wav/Tehran_YekTehranDoa16_202.wav,79012,که با دست محبت,0.82950604
./all_wav/Tehran_YekTehranDoa16_207.wav,101764,لحظه های خلوت تمنا,0.87853134
./all_wav/Tehran_YekTehranDoa16_21.wav,55876,مفید,0.92755729
./all_wav/Tehran_YekTehranDoa16_222.wav,145796,محبوب ترین کارها در نزد خدا,0.9162249
./all_wav/Tehran_YekTehranDoa16_231.wav,109860,دریای لطف و عنایت خدا,0.90251809
./all_wav/Tehran_YekTehranDoa16_238.wav,158084,به ما توفیق بده بکنیم در خانه بدون در خانه کسی,0.79990327
./all_wav/Tehran_YekTehranDoa16_255.wav,55716,گل گشاد,0.92755729
./all_wav/Tehran_YekTehranDoa16_26.wav,126148,لحظه وصال نزدیک است,0.92755729
./all_wav/Tehran_YekTehranDoa16_267.wav,67332,دعای افتتاح,0.92755729
./all_wav/Tehran_YekTehranDoa16_269.wav,70276,جاوید در پی دارد,0.80223358
./all_wav/Tehran_YekTehranDoa16_272.wav,55076,آفتاب,0.92755729
./all_wav/Tehran_YekTehranDoa16_290.wav,84836,لحظه لحظه انتظار,0.92701197
./all_wav/Tehran_YekTehranDoa16_291.wav,108036,در نفس به نفس در کمال خدا,0.90462196
./all_wav/Tehran_YekTehranDoa16_293.wav,109668,تمنای ظهور را در خویش دارد,0.81620723
./all_wav/Tehran_YekTehranDoa16_296.wav,110692,تلاوت تمنای طلوع ظهور,0.87036598
./all_wav/Tehran_YekTehranDoa16_297.wav,70276,تلاوت دعایی,0.87881553
./all_wav/Tehran_YekTehranDoa16_3.wav,64196,سلام به همه شما,0.92755729
./all_wav/Tehran_YekTehranDoa16_30.wav,87556,به سوی روشنایی,0.92755729
./all_wav/Tehran_YekTehranDoa16_300.wav,66628,آسمان,0.90932554
./all_wav/Tehran_YekTehranDoa16_32.wav,353636,در راه که می گشایی عطر دل انگیز دعا می‌پیچد در مشام له و تازه می کند هوای,0.86830968
./all_wav/Tehran_YekTehranDoa16_320.wav,54788,فضیلت,0.92755729
./all_wav/Tehran_YekTehranDoa16_330.wav,71844,به ما بدهد بخورد,0.8652423
./all_wav/Tehran_YekTehranDoa16_333.wav,80900,در این ماه فضای,0.84483254
./all_wav/Tehran_YekTehranDoa16_341.wav,103236,ما مستجاب الدعوه نیستیم ولی اونجا که,0.89757448
./all_wav/Tehran_YekTehranDoa16_36.wav,171588,یک تلگرام ایرانی,0.84585994
./all_wav/Tehran_YekTehranDoa16_363.wav,66052,یک با عنوان,0.8247540000000001
./all_wav/Tehran_YekTehranDoa16_368.wav,63140,باب استحباب,0.92755729
./all_wav/Tehran_YekTehranDoa16_384.wav,57220,میروم تا,0.86013258
./all_wav/Tehran_YekTehranDoa16_390.wav,103236,روز حساب مردم بسیار,0.84598607
./all_wav/Tehran_YekTehranDoa16_397.wav,73732,از عمر میگذرد,0.92668015
./all_wav/Tehran_YekTehranDoa16_4.wav,71044,همراهان نازنین,0.92755729
./all_wav/Tehran_YekTehranDoa16_400.wav,83460,علاقه ی آنها به دنیا,0.92459393
./all_wav/Tehran_YekTehranDoa16_402.wav,72452,به معنای آقا,0.82526523
./all_wav/Tehran_YekTehranDoa16_403.wav,83684,و برقرار ساختن,0.83843231
./all_wav/Tehran_YekTehranDoa16_406.wav,63204,خوبان همه,0.92755729
./all_wav/Tehran_YekTehranDoa16_408.wav,71364,انتظار,0.79374266
./all_wav/Tehran_YekTehranDoa16_417.wav,124868,رونق تولید گذشت,0.92755729
./all_wav/Tehran_YekTehranDoa16_419.wav,115012,ایران ایران,0.85619378
./all_wav/Tehran_YekTehranDoa16_426.wav,106660,سال گذشته گفتیم رونق تولید,0.92755729
./all_wav/Tehran_YekTehranDoa16_44.wav,99204,آنها همه فامیل,0.79922646
./all_wav/Tehran_YekTehranDoa16_448.wav,89796,بسم الله الرحمن الرحیم,0.92755729
./all_wav/Tehran_YekTehranDoa16_449.wav,93764,با صلوات بر حضرت محمد,0.92755729
./all_wav/Tehran_YekTehranDoa16_45.wav,75076,پاینده تویی,0.91671121
./all_wav/Tehran_YekTehranDoa16_450.wav,89156,و خاندان پاک و مطهر,0.92755729
./all_wav/Tehran_YekTehranDoa16_54.wav,143364,ویژه برنامه به مناسبت خدایی ترین روزهای سال,0.86555821
./all_wav/Tehran_YekTehranDoa16_56.wav,368004,شبکه رادیویی تهران,0.92755729
./all_wav/Tehran_YekTehranDoa16_57.wav,161380,سلام به بندگان مومن خدا که در سحرگاهان آغاز,0.92755729
./all_wav/Tehran_YekTehranDoa16_58.wav,166340,در دم دمای طلوع سپیده یک روز از ماه خدا,0.92112398
./all_wav/Tehran_YekTehranDoa16_59.wav,112420,به آنچه می شوند و درک می کنند,0.85975361
./all_wav/Tehran_YekTehranDoa16_63.wav,123108,چه غفلت سرد و مرگ آوری است که آدمی,0.83801275
./all_wav/Tehran_YekTehranDoa16_64.wav,125060,آنان که با تمام اخلاص سفید,0.80792493
./all_wav/Tehran_YekTehranDoa16_68.wav,282436,سلام به بندگان مومن خدای رحمان که می پوشند,0.85719126
./all_wav/Tehran_YekTehranDoa16_70.wav,119044,شایسته مقام خلافت خداوند,0.8623748999999999
./all_wav/Tehran_YekTehranDoa16_75.wav,103972,و زمزمه های رویش را می طلبد,0.85716516
./all_wav/Tehran_YekTehranDoa16_76.wav,70308,و باز می یابد,0.86095804
./all_wav/Tehran_YekTehranDoa16_78.wav,137828,لحظه دیدار,0.92755729
./all_wav/Tehran_YekTehranDoa16_8.wav,93700,سلامت باشی هرجا که هستی,0.8395200999999999
./all_wav/Tehran_YekTehranDoa16_86.wav,54916,دیوانه,0.92755729
./all_wav/Tehran_YekTehranDoa16_95.wav,124900,به سمت بازخوانی روایت دست,0.88828915
./all_wav/Tehran_YekTehranDoa17_10.wav,211556,به نام خداوند بخشاینده مهربان سلام میگم به شما شنوندگان نازنین,0.91939312
./all_wav/Tehran_YekTehranDoa17_101.wav,53028,دیوانه,0.92755729
./all_wav/Tehran_YekTehranDoa17_11.wav,89060,شبکه رادیویی تهران امروز,0.8725124
./all_wav/Tehran_YekTehranDoa17_118.wav,100516,من نان سفره سلام,0.86693209
./all_wav/Tehran_YekTehranDoa17_119.wav,70116,دری بگشایم,0.83516669
./all_wav/Tehran_YekTehranDoa17_12.wav,104740,چهاردهم اردیبهشت و نهم,0.92755729
./all_wav/Tehran_YekTehranDoa17_122.wav,81476,من قطره قطره,0.92668313
./all_wav/Tehran_YekTehranDoa17_124.wav,50180,انتظار,0.92755729
./all_wav/Tehran_YekTehranDoa17_15.wav,206340,انشالله که طاعات و عباداتتون قبول باشه خوشحالیم که با بخش اول برنامه ها,0.89385003
./all_wav/Tehran_YekTehranDoa17_163.wav,61476,بنی صدر,0.8387621
./all_wav/Tehran_YekTehranDoa17_166.wav,71684,جواد کریمی,0.92755729
./all_wav/Tehran_YekTehranDoa17_170.wav,54212,زبان,0.92755729
./all_wav/Tehran_YekTehranDoa17_227.wav,68324,درمان بدبینی,0.92755729
./all_wav/Tehran_YekTehranDoa17_228.wav,66692,زن و همه اینا,0.83159161
./all_wav/Tehran_YekTehranDoa17_243.wav,93476,لحظه های خلوت تمنا,0.87852901
./all_wav/Tehran_YekTehranDoa17_244.wav,101540,خالی کنیم از بار گناه,0.8058933000000001
./all_wav/Tehran_YekTehranDoa17_248.wav,59972,سامسونگ,0.86279738
./all_wav/Tehran_YekTehranDoa17_254.wav,80868,به سمت آسمان,0.85612148
./all_wav/Tehran_YekTehranDoa17_279.wav,59908,وام,0.90935171
./all_wav/Tehran_YekTehranDoa17_28.wav,196548,و جایی که می گشایی بازی کند این جوری حکومت را به سوی,0.82828552
./all_wav/Tehran_YekTehranDoa17_29.wav,74820,به سوی روشنایی,0.83707047
./all_wav/Tehran_YekTehranDoa17_301.wav,54564,کلاس هفتم,0.81157696
./all_wav/Tehran_YekTehranDoa17_308.wav,63620,سرزمین,0.89399153
./all_wav/Tehran_YekTehranDoa17_31.wav,87332,در را که می گشایی,0.81158102
./all_wav/Tehran_YekTehranDoa17_32.wav,94660,عطر دل انگیز دعا,0.86607647
./all_wav/Tehran_YekTehranDoa17_327.wav,172932,همه توانایی به کار گرفته از عالم را که اومده پایین,0.81693816
./all_wav/Tehran_YekTehranDoa17_33.wav,55460,در مشا,0.80364716
